sequence,frame,detection_id,x_px,y_px,area_px,source
01,207,5526,659.5,501.0,30,human_tracking_gold
01,207,5529,649.0,490.0,25,human_tracking_gold
01,207,5530,640.0,477.0,25,human_tracking_gold
01,207,5533,683.5,483.0,30,human_tracking_gold
01,207,5534,684.0,474.0,25,human_tracking_gold
01,207,5542,632.0,433.0,25,human_tracking_gold
01,207,5543,628.0,417.0,25,human_tracking_gold
01,207,5546,560.4285714285714,413.57142857142856,35,human_tracking_gold
01,207,5547,571.0,408.0,25,human_tracking_gold
01,207,5550,610.0,415.5,30,human_tracking_gold
01,207,5552,597.0,426.0,25,human_tracking_gold
01,207,5555,666.5,409.0,30,human_tracking_gold
01,207,5556,649.0,393.0,25,human_tracking_gold
01,207,5559,677.0,410.0,25,human_tracking_gold
01,207,5560,664.0,394.0,25,human_tracking_gold
01,207,5562,656.0,374.0,25,human_tracking_gold
01,207,5564,644.0,380.0,25,human_tracking_gold
01,207,5570,568.4285714285714,162.57142857142858,35,human_tracking_gold
01,207,5571,525.0,135.0,25,human_tracking_gold
01,207,5586,532.0,176.0,25,human_tracking_gold
01,207,5587,525.0,163.5,30,human_tracking_gold
01,207,5589,578.0,177.5,30,human_tracking_gold
01,207,5591,540.0,156.0,25,human_tracking_gold
01,207,5615,566.0,89.5,30,human_tracking_gold
01,207,5617,569.0,71.0,25,human_tracking_gold
01,207,5618,546.0,32.0,25,human_tracking_gold
01,207,5630,567.5,181.0,30,human_tracking_gold
01,207,5631,552.0,172.0,25,human_tracking_gold
01,207,5638,587.0,219.5,30,human_tracking_gold
01,207,5639,587.0,208.0,25,human_tracking_gold
01,207,5657,488.5,245.0,30,human_tracking_gold
01,207,5659,479.0,247.0,25,human_tracking_gold
01,207,5662,524.0,331.0,35,human_tracking_gold
01,207,5663,520.0,316.0,25,human_tracking_gold
01,207,5679,674.5,293.0,30,human_tracking_gold
01,207,5681,658.0,296.0,25,human_tracking_gold
01,207,5684,685.5,295.0,30,human_tracking_gold
01,207,5685,693.0,282.0,25,human_tracking_gold
01,207,5687,561.0,348.0,25,human_tracking_gold
01,207,5689,557.0,334.0,25,human_tracking_gold
01,207,5694,567.0,342.0,25,human_tracking_gold
01,207,5696,575.0,335.0,25,human_tracking_gold
01,207,5700,563.0,329.0,25,human_tracking_gold
01,207,5701,574.0,307.0,25,human_tracking_gold
01,207,5703,536.0,286.0,25,human_tracking_gold
01,207,5705,522.0,301.0,25,human_tracking_gold
01,207,5707,630.0,280.0,25,human_tracking_gold
01,207,5709,614.0,287.0,25,human_tracking_gold
01,207,5715,644.0,275.0,25,human_tracking_gold
01,207,5716,654.0,259.5,30,human_tracking_gold
01,207,5726,631.0,270.0,25,human_tracking_gold
01,207,5727,609.5,266.5,34,human_tracking_gold
01,207,5752,581.0,285.5,30,human_tracking_gold
01,207,5753,576.0,256.0,25,human_tracking_gold
01,207,5760,694.0,256.5,30,human_tracking_gold
01,207,5777,533.5,269.0,30,human_tracking_gold
01,207,5778,503.0,235.0,25,human_tracking_gold
01,207,5797,42.0,360.0,25,human_tracking_gold
01,207,5821,362.0,450.0,25,human_tracking_gold
01,207,5822,347.0,438.0,25,human_tracking_gold
01,207,5825,400.0,134.0,25,human_tracking_gold
01,207,5826,382.0,129.0,25,human_tracking_gold
01,207,5829,423.0,146.0,25,human_tracking_gold
01,207,5830,402.0,143.0,35,human_tracking_gold
01,207,5833,428.57142857142856,155.42857142857142,35,human_tracking_gold
01,207,5834,430.5,146.0,30,human_tracking_gold
01,207,5839,431.0,96.0,25,human_tracking_gold
01,207,5840,439.0,87.0,25,human_tracking_gold
01,207,5846,453.0,101.5,30,human_tracking_gold
01,207,5847,445.0,93.0,25,human_tracking_gold
01,207,5851,391.0,37.0,25,human_tracking_gold
01,207,5855,371.57142857142856,32.57142857142857,35,human_tracking_gold
01,207,5862,70.0,114.0,25,human_tracking_gold
01,207,22198,672.0,148.0,25,human_tracking_gold
01,207,22199,680.0,146.0,25,human_tracking_gold
01,207,22208,22.0,331.0,9,human_tracking_gold
01,207,22210,336.0,457.0,25,human_tracking_gold
01,207,22214,598.0,97.0,25,human_tracking_gold
01,207,22215,605.0,91.0,25,human_tracking_gold
01,208,214,206.0,289.0,25,human_tracking_gold
01,208,572,525.0,92.0,25,human_tracking_gold
01,208,810,171.0,334.0,25,human_tracking_gold
01,208,862,191.0,152.5,30,human_tracking_gold
01,208,864,142.57142857142858,157.42857142857142,35,human_tracking_gold
01,208,878,100.0,287.5,30,human_tracking_gold
01,208,907,250.0,137.0,25,human_tracking_gold
01,208,908,302.0,180.0,25,human_tracking_gold
01,208,915,589.0,413.0,25,human_tracking_gold
01,208,921,588.0,473.0,25,human_tracking_gold
01,208,924,547.0,447.0,25,human_tracking_gold
01,208,925,526.0,418.0,25,human_tracking_gold
01,208,934,691.0,428.0,25,human_tracking_gold
01,208,947,207.0,307.0,25,human_tracking_gold
01,208,951,144.0,339.0,25,human_tracking_gold
01,208,984,44.0,425.0,25,human_tracking_gold
01,208,988,124.0,500.0,25,human_tracking_gold
01,208,989,142.0,464.0,25,human_tracking_gold
01,208,990,205.0,525.0,25,human_tracking_gold
01,208,996,286.0,351.0,25,human_tracking_gold
01,208,1001,366.0,373.0,25,human_tracking_gold
01,208,1002,346.0,375.0,25,human_tracking_gold
01,208,1019,604.0,248.0,25,human_tracking_gold
01,208,1021,579.0,249.0,25,human_tracking_gold
01,208,1022,655.0,243.0,25,human_tracking_gold
01,208,1023,628.5,241.0,30,human_tracking_gold
01,208,1027,290.0,517.0,25,human_tracking_gold
01,208,1042,540.5,527.0,30,human_tracking_gold
01,208,1044,558.0,531.0,25,human_tracking_gold
01,208,1046,546.0,520.0,25,human_tracking_gold
01,208,1076,448.0,353.0,25,human_tracking_gold
01,208,1086,458.0,364.0,25,human_tracking_gold
01,208,1096,421.0,66.0,25,human_tracking_gold
01,208,1098,406.0,90.0,25,human_tracking_gold
01,208,1122,524.0,122.0,25,human_tracking_gold
01,208,1124,548.0,119.0,25,human_tracking_gold
01,208,1129,562.0,153.0,25,human_tracking_gold
01,208,1131,545.0,131.0,25,human_tracking_gold
01,208,1138,538.0,196.0,25,human_tracking_gold
01,208,1143,569.0,147.0,25,human_tracking_gold
01,208,1145,583.0,112.0,25,human_tracking_gold
01,208,1151,559.0,295.0,25,human_tracking_gold
01,208,1152,556.0,266.0,25,human_tracking_gold
01,208,1153,546.0,260.5,30,human_tracking_gold
01,208,1157,559.0,234.0,25,human_tracking_gold
01,208,1158,574.0,194.0,25,human_tracking_gold
01,208,1159,551.0,231.0,25,human_tracking_gold
01,208,1162,545.0,240.0,25,human_tracking_gold
01,208,1163,535.0,253.0,25,human_tracking_gold
01,208,1167,487.0,191.0,25,human_tracking_gold
01,208,1171,481.0,272.0,25,human_tracking_gold
01,208,1181,486.0,260.0,25,human_tracking_gold
01,208,1182,463.0,258.0,25,human_tracking_gold
01,208,1185,557.0,316.0,25,human_tracking_gold
01,208,1188,592.0,183.5,30,human_tracking_gold
01,208,1208,475.0,34.0,25,human_tracking_gold
01,208,1210,483.0,34.0,25,human_tracking_gold
01,208,1213,496.0,84.0,25,human_tracking_gold
01,208,1216,446.0,53.0,25,human_tracking_gold
01,208,1217,438.0,28.0,25,human_tracking_gold
01,208,1235,667.0,341.0,25,human_tracking_gold
01,208,1237,692.0,346.0,25,human_tracking_gold
01,208,1245,585.0,95.0,25,human_tracking_gold
01,208,1249,340.0,49.0,25,human_tracking_gold
01,208,1262,17.0,282.0,25,human_tracking_gold
01,208,1280,135.0,30.0,25,human_tracking_gold
01,208,1282,51.0,89.0,25,human_tracking_gold
01,208,1284,68.0,68.0,25,human_tracking_gold
01,208,1287,683.0,91.0,25,human_tracking_gold
01,208,5003,55.0,67.0,25,human_tracking_gold
01,208,5004,41.0,28.0,9,human_tracking_gold
01,208,5012,72.0,54.0,25,human_tracking_gold
01,208,5013,67.0,41.0,25,human_tracking_gold
01,208,5016,112.0,48.5,30,human_tracking_gold
01,208,5017,93.5,44.0,30,human_tracking_gold
01,208,5020,117.0,40.0,25,human_tracking_gold
01,208,5021,105.0,42.0,25,human_tracking_gold
01,208,5027,67.0,95.0,25,human_tracking_gold
01,208,5028,34.5,102.0,30,human_tracking_gold
01,208,5031,44.0,79.0,25,human_tracking_gold
01,208,5032,37.0,91.0,25,human_tracking_gold
01,208,5035,112.0,83.0,25,human_tracking_gold
01,208,5036,109.0,72.0,25,human_tracking_gold
01,208,5037,85.0,98.0,25,human_tracking_gold
01,208,5046,131.0,99.0,25,human_tracking_gold
01,208,5047,166.0,91.5,30,human_tracking_gold
01,208,5050,63.0,137.0,25,human_tracking_gold
01,208,5051,44.0,145.0,25,human_tracking_gold
01,208,5054,62.0,155.0,25,human_tracking_gold
01,208,5055,49.57142857142857,135.42857142857142,35,human_tracking_gold
01,208,5058,121.0,169.0,25,human_tracking_gold
01,208,5059,116.0,154.0,25,human_tracking_gold
01,208,5062,132.0,166.0,25,human_tracking_gold
01,208,5063,127.0,170.0,25,human_tracking_gold
01,208,5073,117.0,211.0,25,human_tracking_gold
01,208,5074,111.0,198.0,25,human_tracking_gold
01,208,5075,138.5,205.0,30,human_tracking_gold
01,208,5076,123.0,204.0,25,human_tracking_gold
01,208,5079,155.0,217.5,30,human_tracking_gold
01,208,5080,153.0,204.5,30,human_tracking_gold
01,208,5082,136.0,234.0,25,human_tracking_gold
01,208,5084,102.5,247.0,30,human_tracking_gold
01,208,5088,204.0,97.0,25,human_tracking_gold
01,208,5089,197.5,114.0,30,human_tracking_gold
01,208,5092,218.0,88.0,35,human_tracking_gold
01,208,5093,223.0,78.0,25,human_tracking_gold
01,208,5099,207.0,70.0,25,human_tracking_gold
01,208,5100,208.0,52.0,25,human_tracking_gold
01,208,5105,202.0,34.0,25,human_tracking_gold
01,208,5107,189.0,41.0,25,human_tracking_gold
01,208,5120,221.0,243.5,30,human_tracking_gold
01,208,5121,204.0,233.5,30,human_tracking_gold
01,208,5128,240.0,30.0,25,human_tracking_gold
01,208,5129,224.0,22.0,25,human_tracking_gold
01,208,5133,116.0,324.0,25,human_tracking_gold
01,208,5134,95.0,327.0,25,human_tracking_gold
01,208,5140,105.0,343.0,25,human_tracking_gold
01,208,5141,88.0,357.0,25,human_tracking_gold
01,208,5154,122.0,427.0,25,human_tracking_gold
01,208,5155,93.0,396.0,25,human_tracking_gold
01,208,5162,134.0,495.5,30,human_tracking_gold
01,208,5163,159.0,468.0,25,human_tracking_gold
01,208,5171,245.0,432.0,25,human_tracking_gold
01,208,5172,193.0,434.0,25,human_tracking_gold
01,208,5178,168.0,401.0,25,human_tracking_gold
01,208,5179,161.0,405.0,25,human_tracking_gold
01,208,5185,262.0,428.0,25,human_tracking_gold
01,208,5188,261.0,420.0,25,human_tracking_gold
01,208,5189,252.0,423.0,25,human_tracking_gold
01,208,5199,206.0,268.0,25,human_tracking_gold
01,208,5200,156.5,271.0,30,human_tracking_gold
01,208,5208,181.5,290.0,30,human_tracking_gold
01,208,5210,184.5,302.0,30,human_tracking_gold
01,208,5220,190.0,319.0,25,human_tracking_gold
01,208,5222,194.0,335.0,25,human_tracking_gold
01,208,5228,198.0,384.0,25,human_tracking_gold
01,208,5237,197.0,353.0,25,human_tracking_gold
01,208,5240,191.0,369.0,25,human_tracking_gold
01,208,5241,185.0,350.0,25,human_tracking_gold
01,208,5247,192.0,390.0,25,human_tracking_gold
01,208,5248,169.42857142857142,354.42857142857144,35,human_tracking_gold
01,208,5256,197.0,425.0,25,human_tracking_gold
01,208,5257,199.0,408.0,25,human_tracking_gold
01,208,5260,205.0,398.0,25,human_tracking_gold
01,208,5261,205.0,385.0,25,human_tracking_gold
01,208,5264,220.0,403.0,25,human_tracking_gold
01,208,5265,210.0,413.0,25,human_tracking_gold
01,208,5268,232.0,379.0,25,human_tracking_gold
01,208,5269,221.0,376.0,25,human_tracking_gold
01,208,5275,241.0,371.0,25,human_tracking_gold
01,208,5276,254.0,315.0,25,human_tracking_gold
01,208,5285,285.0,340.0,25,human_tracking_gold
01,208,5286,289.0,333.0,25,human_tracking_gold
01,208,5290,292.0,369.0,25,human_tracking_gold
01,208,5291,294.0,360.0,25,human_tracking_gold
01,208,5293,301.5,355.5,34,human_tracking_gold
01,208,5295,301.0,343.0,25,human_tracking_gold
01,208,5302,277.0,139.0,25,human_tracking_gold
01,208,5303,275.0,121.0,25,human_tracking_gold
01,208,5312,301.5,150.0,30,human_tracking_gold
01,208,5313,297.0,131.0,25,human_tracking_gold
01,208,5323,325.0,159.5,30,human_tracking_gold
01,208,5324,314.0,110.0,25,human_tracking_gold
01,208,5333,331.5,135.0,30,human_tracking_gold
01,208,5334,335.0,107.0,25,human_tracking_gold
01,208,5349,373.0,432.0,25,human_tracking_gold
01,208,5350,375.0,421.0,25,human_tracking_gold
01,208,5352,381.0,470.0,25,human_tracking_gold
01,208,5354,368.0,468.0,25,human_tracking_gold
01,208,5357,414.0,526.5,30,human_tracking_gold
01,208,5358,403.0,522.0,25,human_tracking_gold
01,208,5361,432.42857142857144,526.5714285714286,35,human_tracking_gold
01,208,5362,415.0,505.0,25,human_tracking_gold
01,208,5365,435.0,38.0,25,human_tracking_gold
01,208,5366,411.0,31.0,25,human_tracking_gold
01,208,5376,462.0,65.5,30,human_tracking_gold
01,208,5377,455.0,62.0,25,human_tracking_gold
01,208,5392,436.0,122.0,25,human_tracking_gold
01,208,5394,412.5,109.0,30,human_tracking_gold
01,208,5397,422.5,135.0,30,human_tracking_gold
01,208,5398,414.0,141.5,30,human_tracking_gold
01,208,5401,430.0,179.0,25,human_tracking_gold
01,208,5402,421.0,166.0,25,human_tracking_gold
01,208,5405,441.0,140.5,30,human_tracking_gold
01,208,5406,441.0,132.0,25,human_tracking_gold
01,208,5420,522.0,20.0,25,human_tracking_gold
01,208,5421,471.0,24.0,25,human_tracking_gold
01,208,5424,437.0,7.0,25,human_tracking_gold
01,208,5425,427.0,25.0,25,human_tracking_gold
01,208,5427,500.0,96.0,25,human_tracking_gold
01,208,5429,480.5,97.5,34,human_tracking_gold
01,208,5442,525.0,155.0,25,human_tracking_gold
01,208,5443,520.0,141.0,25,human_tracking_gold
01,208,5448,489.0,527.0,25,human_tracking_gold
01,208,5450,475.0,545.0,25,human_tracking_gold
01,208,5454,510.0,478.0,25,human_tracking_gold
01,208,5455,515.0,468.0,25,human_tracking_gold
01,208,5464,611.0,511.0,25,human_tracking_gold
01,208,5465,597.5,516.0,30,human_tracking_gold
01,208,5468,573.0,519.0,25,human_tracking_gold
01,208,5469,562.0,516.0,25,human_tracking_gold
01,208,5484,479.0,413.0,25,human_tracking_gold
01,208,5485,479.0,407.0,25,human_tracking_gold
01,208,5487,489.0,378.0,25,human_tracking_gold
01,208,5489,469.0,409.0,25,human_tracking_gold
01,208,5492,470.0,421.0,25,human_tracking_gold
01,208,5493,458.0,416.0,25,human_tracking_gold
01,208,5499,462.0,398.0,25,human_tracking_gold
01,208,5500,442.0,381.0,25,human_tracking_gold
01,208,5503,637.0,525.0,25,human_tracking_gold
01,208,5504,645.0,523.0,25,human_tracking_gold
01,208,5506,648.0,508.0,25,human_tracking_gold
01,208,5508,631.0,517.0,25,human_tracking_gold
01,208,5510,625.0,510.0,25,human_tracking_gold
01,208,5512,597.0,525.5,30,human_tracking_gold
01,208,5515,682.0,501.0,25,human_tracking_gold
01,208,5516,677.0,474.0,25,human_tracking_gold
01,208,5517,636.0,549.0,25,human_tracking_gold
01,208,5525,662.0,489.0,25,human_tracking_gold
01,208,5526,660.0,501.0,25,human_tracking_gold
01,208,5529,649.0,490.5,30,human_tracking_gold
01,208,5530,640.0,477.0,25,human_tracking_gold
01,208,5533,684.0,484.0,25,human_tracking_gold
01,208,5534,684.0,474.0,25,human_tracking_gold
01,208,5542,632.0,432.0,25,human_tracking_gold
01,208,5543,628.0,417.0,25,human_tracking_gold
01,208,5546,561.5,415.0,30,human_tracking_gold
01,208,5547,571.0,408.5,30,human_tracking_gold
01,208,5550,610.0,416.0,25,human_tracking_gold
01,208,5552,597.0,426.0,25,human_tracking_gold
01,208,5555,666.0,409.0,25,human_tracking_gold
01,208,5556,649.0,394.0,25,human_tracking_gold
01,208,5559,677.0,410.0,25,human_tracking_gold
01,208,5560,664.0,394.0,25,human_tracking_gold
01,208,5562,656.0,374.0,25,human_tracking_gold
01,208,5564,644.0,381.0,25,human_tracking_gold
01,208,5570,569.0,164.5,30,human_tracking_gold
01,208,5571,525.0,135.0,25,human_tracking_gold
01,208,5586,532.0,176.0,25,human_tracking_gold
01,208,5587,525.0,164.0,25,human_tracking_gold
01,208,5589,578.0,179.0,25,human_tracking_gold
01,208,5591,540.0,156.0,25,human_tracking_gold
01,208,5615,566.0,90.0,25,human_tracking_gold
01,208,5617,569.0,70.0,25,human_tracking_gold
01,208,5618,547.0,32.5,30,human_tracking_gold
01,208,5630,563.5,180.0,30,human_tracking_gold
01,208,5631,552.0,171.0,25,human_tracking_gold
01,208,5638,586.0,221.0,25,human_tracking_gold
01,208,5639,586.0,206.0,25,human_tracking_gold
01,208,5657,489.5,245.0,30,human_tracking_gold
01,208,5659,479.0,248.5,30,human_tracking_gold
01,208,5662,524.0,332.5,30,human_tracking_gold
01,208,5663,520.0,316.0,25,human_tracking_gold
01,208,5674,651.0,327.0,25,human_tracking_gold
01,208,5676,644.0,332.0,25,human_tracking_gold
01,208,5679,674.0,293.0,25,human_tracking_gold
01,208,5681,658.0,296.0,25,human_tracking_gold
01,208,5684,686.0,294.0,25,human_tracking_gold
01,208,5685,693.0,282.0,25,human_tracking_gold
01,208,5687,560.0,349.0,25,human_tracking_gold
01,208,5689,557.0,334.0,25,human_tracking_gold
01,208,5694,567.0,342.0,25,human_tracking_gold
01,208,5696,574.0,334.0,25,human_tracking_gold
01,208,5700,562.0,332.0,25,human_tracking_gold
01,208,5701,574.0,307.0,25,human_tracking_gold
01,208,5703,539.0,289.0,25,human_tracking_gold
01,208,5705,523.0,301.0,25,human_tracking_gold
01,208,5707,630.0,280.0,25,human_tracking_gold
01,208,5709,614.0,287.0,25,human_tracking_gold
01,208,5715,644.0,275.0,25,human_tracking_gold
01,208,5716,654.0,260.0,25,human_tracking_gold
01,208,5726,631.0,270.0,25,human_tracking_gold
01,208,5727,609.0,267.0,25,human_tracking_gold
01,208,5752,581.0,288.5,30,human_tracking_gold
01,208,5753,576.0,256.0,25,human_tracking_gold
01,208,5760,694.0,258.0,25,human_tracking_gold
01,208,5777,537.0,271.0,43,human_tracking_gold
01,208,5778,503.0,235.0,25,human_tracking_gold
01,208,5797,42.0,360.0,25,human_tracking_gold
01,208,5821,361.5,450.0,30,human_tracking_gold
01,208,5822,348.0,439.0,25,human_tracking_gold
01,208,5825,400.0,134.5,30,human_tracking_gold
01,208,5826,381.0,129.0,25,human_tracking_gold
01,208,5829,423.0,146.0,25,human_tracking_gold
01,208,5830,399.5,143.0,30,human_tracking_gold
01,208,5833,430.5,156.0,30,human_tracking_gold
01,208,5834,430.0,146.0,25,human_tracking_gold
01,208,5839,433.0,97.0,25,human_tracking_gold
01,208,5840,438.0,87.0,25,human_tracking_gold
01,208,5846,450.0,100.0,25,human_tracking_gold
01,208,5847,445.0,93.0,25,human_tracking_gold
01,208,5851,391.0,37.0,25,human_tracking_gold
01,208,5855,371.0,35.0,35,human_tracking_gold
01,208,5862,70.0,114.0,25,human_tracking_gold
01,208,22198,672.0,148.0,25,human_tracking_gold
01,208,22199,680.0,146.0,25,human_tracking_gold
01,208,22208,22.0,331.0,9,human_tracking_gold
01,208,22210,337.0,459.0,25,human_tracking_gold
01,208,22214,598.0,97.0,25,human_tracking_gold
01,208,22215,606.5,91.0,30,human_tracking_gold
01,209,214,206.0,288.0,25,human_tracking_gold
01,209,572,525.0,91.0,25,human_tracking_gold
01,209,810,164.0,329.0,25,human_tracking_gold
01,209,862,191.0,153.0,25,human_tracking_gold
01,209,864,143.0,158.0,25,human_tracking_gold
01,209,878,100.0,288.5,30,human_tracking_gold
01,209,907,250.0,137.0,25,human_tracking_gold
01,209,908,301.0,180.0,25,human_tracking_gold
01,209,915,589.0,413.0,25,human_tracking_gold
01,209,921,588.0,472.0,25,human_tracking_gold
01,209,924,546.0,446.0,25,human_tracking_gold
01,209,925,524.0,419.0,25,human_tracking_gold
01,209,934,691.0,428.0,25,human_tracking_gold
01,209,947,207.5,307.0,30,human_tracking_gold
01,209,951,152.0,332.0,25,human_tracking_gold
01,209,984,44.0,425.0,25,human_tracking_gold
01,209,988,124.0,500.0,25,human_tracking_gold
01,209,989,142.0,464.0,25,human_tracking_gold
01,209,990,205.0,524.0,25,human_tracking_gold
01,209,996,284.0,352.0,25,human_tracking_gold
01,209,1001,366.0,373.0,25,human_tracking_gold
01,209,1002,347.0,375.0,25,human_tracking_gold
01,209,1019,604.0,248.0,25,human_tracking_gold
01,209,1021,583.0,255.5,30,human_tracking_gold
01,209,1022,656.0,239.0,25,human_tracking_gold
01,209,1023,629.0,241.0,25,human_tracking_gold
01,209,1027,289.0,517.0,25,human_tracking_gold
01,209,1042,540.0,527.5,30,human_tracking_gold
01,209,1044,558.0,531.0,25,human_tracking_gold
01,209,1046,545.0,519.0,25,human_tracking_gold
01,209,1076,448.0,353.0,25,human_tracking_gold
01,209,1086,458.0,364.0,25,human_tracking_gold
01,209,1098,405.5,90.0,30,human_tracking_gold
01,209,1122,522.5,121.0,30,human_tracking_gold
01,209,1124,548.0,119.0,25,human_tracking_gold
01,209,1129,562.0,153.0,25,human_tracking_gold
01,209,1131,545.0,131.0,25,human_tracking_gold
01,209,1138,538.0,196.0,25,human_tracking_gold
01,209,1143,570.0,145.0,25,human_tracking_gold
01,209,1151,559.0,296.5,30,human_tracking_gold
01,209,1152,555.5,266.5,34,human_tracking_gold
01,209,1153,546.0,261.0,25,human_tracking_gold
01,209,1158,575.0,194.0,25,human_tracking_gold
01,209,1159,550.0,232.0,25,human_tracking_gold
01,209,1162,545.0,240.0,25,human_tracking_gold
01,209,1163,535.0,252.5,30,human_tracking_gold
01,209,1167,486.0,190.0,25,human_tracking_gold
01,209,1171,482.0,272.0,25,human_tracking_gold
01,209,1181,486.0,261.5,30,human_tracking_gold
01,209,1182,462.5,258.0,30,human_tracking_gold
01,209,1185,557.0,316.0,25,human_tracking_gold
01,209,1210,481.0,35.0,25,human_tracking_gold
01,209,1213,496.0,84.0,25,human_tracking_gold
01,209,1216,446.0,53.0,25,human_tracking_gold
01,209,1217,438.0,28.0,25,human_tracking_gold
01,209,1235,667.0,341.0,25,human_tracking_gold
01,209,1237,692.0,345.0,25,human_tracking_gold
01,209,1245,585.0,95.0,25,human_tracking_gold
01,209,1249,340.0,49.0,25,human_tracking_gold
01,209,1262,19.0,284.0,25,human_tracking_gold
01,209,1280,135.0,30.0,25,human_tracking_gold
01,209,1282,56.0,89.0,25,human_tracking_gold
01,209,1284,68.0,68.0,25,human_tracking_gold
01,209,1287,683.0,91.0,25,human_tracking_gold
01,209,5003,55.0,67.0,25,human_tracking_gold
01,209,5004,41.0,28.0,9,human_tracking_gold
01,209,5012,72.0,54.0,25,human_tracking_gold
01,209,5013,67.0,41.0,25,human_tracking_gold
01,209,5016,113.0,49.0,25,human_tracking_gold
01,209,5017,93.0,44.0,25,human_tracking_gold
01,209,5020,116.0,39.0,25,human_tracking_gold
01,209,5021,104.0,42.0,25,human_tracking_gold
01,209,5027,67.0,95.0,25,human_tracking_gold
01,209,5028,34.0,102.0,25,human_tracking_gold
01,209,5031,44.57142857142857,79.42857142857143,35,human_tracking_gold
01,209,5032,37.0,91.0,25,human_tracking_gold
01,209,5035,111.0,83.0,25,human_tracking_gold
01,209,5036,109.0,72.0,25,human_tracking_gold
01,209,5037,85.0,98.0,25,human_tracking_gold
01,209,5046,131.0,99.0,25,human_tracking_gold
01,209,5047,166.0,92.0,25,human_tracking_gold
01,209,5050,63.0,137.0,25,human_tracking_gold
01,209,5051,44.0,146.0,25,human_tracking_gold
01,209,5054,62.0,155.0,25,human_tracking_gold
01,209,5055,48.42857142857143,133.57142857142858,35,human_tracking_gold
01,209,5058,120.0,170.0,25,human_tracking_gold
01,209,5059,115.5,154.0,30,human_tracking_gold
01,209,5062,131.0,163.0,25,human_tracking_gold
01,209,5063,126.0,171.0,25,human_tracking_gold
01,209,5073,116.5,211.5,34,human_tracking_gold
01,209,5074,110.0,198.0,25,human_tracking_gold
01,209,5075,139.0,206.0,25,human_tracking_gold
01,209,5076,123.0,204.0,25,human_tracking_gold
01,209,5079,155.57142857142858,218.42857142857142,35,human_tracking_gold
01,209,5080,154.57142857142858,205.42857142857142,35,human_tracking_gold
01,209,5082,136.0,234.0,25,human_tracking_gold
01,209,5084,102.0,247.0,25,human_tracking_gold
01,209,5088,203.0,96.0,25,human_tracking_gold
01,209,5089,197.57142857142858,114.57142857142857,35,human_tracking_gold
01,209,5092,218.0,89.0,25,human_tracking_gold
01,209,5093,223.0,78.0,25,human_tracking_gold
01,209,5099,207.0,70.0,25,human_tracking_gold
01,209,5100,208.0,52.0,25,human_tracking_gold
01,209,5105,201.0,34.0,25,human_tracking_gold
01,209,5107,189.0,41.5,30,human_tracking_gold
01,209,5120,221.0,244.0,25,human_tracking_gold
01,209,5121,204.0,234.0,25,human_tracking_gold
01,209,5128,240.0,30.0,25,human_tracking_gold
01,209,5129,224.0,23.0,25,human_tracking_gold
01,209,5133,116.0,324.0,25,human_tracking_gold
01,209,5134,96.0,327.0,25,human_tracking_gold
01,209,5140,104.0,343.0,25,human_tracking_gold
01,209,5141,88.0,357.0,25,human_tracking_gold
01,209,5154,122.0,427.0,25,human_tracking_gold
01,209,5155,93.0,396.0,25,human_tracking_gold
01,209,5162,134.0,496.0,25,human_tracking_gold
01,209,5163,160.0,468.0,25,human_tracking_gold
01,209,5171,245.0,432.0,25,human_tracking_gold
01,209,5172,192.0,435.5,30,human_tracking_gold
01,209,5178,171.0,399.0,25,human_tracking_gold
01,209,5179,161.0,405.0,25,human_tracking_gold
01,209,5185,261.0,429.0,25,human_tracking_gold
01,209,5188,261.0,419.0,25,human_tracking_gold
01,209,5189,248.0,421.0,25,human_tracking_gold
01,209,5199,206.0,268.5,30,human_tracking_gold
01,209,5200,155.5,271.0,30,human_tracking_gold
01,209,5208,183.0,289.0,25,human_tracking_gold
01,209,5210,184.0,302.0,25,human_tracking_gold
01,209,5220,197.0,320.0,25,human_tracking_gold
01,209,5222,193.0,334.5,30,human_tracking_gold
01,209,5228,198.0,384.0,25,human_tracking_gold
01,209,5237,197.0,353.5,30,human_tracking_gold
01,209,5240,192.0,368.0,25,human_tracking_gold
01,209,5241,184.0,350.5,30,human_tracking_gold
01,209,5247,192.0,389.0,25,human_tracking_gold
01,209,5248,168.5,355.0,30,human_tracking_gold
01,209,5256,196.0,424.0,25,human_tracking_gold
01,209,5257,199.0,406.0,25,human_tracking_gold
01,209,5260,206.0,398.0,25,human_tracking_gold
01,209,5261,205.0,385.0,25,human_tracking_gold
01,209,5264,220.0,403.0,25,human_tracking_gold
01,209,5265,210.0,413.0,25,human_tracking_gold
01,209,5268,232.0,379.5,30,human_tracking_gold
01,209,5269,221.0,376.0,25,human_tracking_gold
01,209,5275,241.0,371.0,25,human_tracking_gold
01,209,5276,254.0,314.5,30,human_tracking_gold
01,209,5285,286.0,341.0,25,human_tracking_gold
01,209,5286,288.0,331.0,25,human_tracking_gold
01,209,5290,292.0,369.0,25,human_tracking_gold
01,209,5291,295.0,360.0,25,human_tracking_gold
01,209,5293,304.5,357.0,30,human_tracking_gold
01,209,5295,302.0,343.0,25,human_tracking_gold
01,209,5302,277.0,138.0,25,human_tracking_gold
01,209,5303,275.0,120.0,25,human_tracking_gold
01,209,5312,303.0,151.0,25,human_tracking_gold
01,209,5313,297.0,131.0,25,human_tracking_gold
